Profit,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30
0,1.00005758,0.999884839,0.99994242,1,1,1.000305176,0.99994242,0.999827259,0.999827259,0.999884839,0.393548387,1.000391547,1.00005758,0.999827259,0.999827259,0.999827259,1.741935484,1.000437612,0,-0.0006,-37.47890295,-49.46236559,0.000681227,1.000100766,15.54986147,-0.000121818,-2.414981119,43.34023393,1.274193548,-0.181,225997.454,22.23590665,-0.166666667,0.820253165,29.84710551,0,1,38.40010311,70000,0,50.97995754,-72.22222222,0.909090909,1.186538257,-21.17812732,0.373904509,0,28.64345365
0,1.000287737,0.998733959,0.999021695,1,1,1.000276227,1.000115095,0.998446222,0.999539621,0.999021695,1.261762599,1.000258963,1.000978305,0.997870749,0.99827358,0.999539621,3.310723668,1.000247454,1,0.0002,-7.667945138,18.83780332,0.002156829,0.999446107,21.40848917,-0.000135758,-0.169414582,55.97328257,1.214353953,0.091,228622.7081,35.0306757,0.434782609,1.529616154,47.95009347,50,1,57.96952153,160000,1,51.95922958,-45.58823529,0.94092827,1.18634844,1.19160175,0.794392894,0,27.89017197
0,1.000460246,0.999827408,1.000345185,1,1,1.000661604,1.000402715,0.999769877,1.000057531,1.000345185,0.706592386,1.00067311,1.000690369,1.000057531,1.000632839,1.000057531,0.34911792,1.000684616,0,-0.001,-8.941877794,-141.8439716,0.000793515,1.000431481,17.72681098,-9.45E-05,0.552382323,37.66594479,0.325673166,-0.117,234141.0024,35.30837773,-0.333333333,2.104062723,58.78219166,70,1,47.16791664,90000,0,53.09085454,-80.95238095,0.779661017,1.504893086,-19.78519915,0.044897127,0,30.46290387
1,1.000115828,0.998899635,0.999189205,1,1,1.000277987,0.999768344,0.999015463,0.999131291,0.999189205,0.436188315,1.000335901,0.999826258,0.998957549,0.999420861,0.999131291,0.88825865,1.00041698,1,-0.0009,-3.37920166,-13.58234295,0.001501466,0.999594602,48.86503423,-0.00022303,-0.518209048,52.7946812,0.561590093,-0.041,218231.8675,60.38963355,-0.681818182,1.379681845,46.0365404,10,1,62.35723277,150000,0,49.26049908,-34.28571429,0.951724138,0.930186708,-10.51231617,1,0,48.69256701
0,1,0.999306037,0.999653019,1,1,1.000092528,1.000173491,0.999421698,0.999537358,0.999595189,1.067765568,1.000167708,0.999537358,0.999074717,0.999190377,0.999479528,1.133241758,1.000196623,1,-0.0005,-24.75976402,9.205020921,0.001290145,0.999436155,36.38999806,-0.000186061,0.124457854,60.86602275,1.618761447,-0.204,221939.0569,31.38304762,-0.178571429,0.659147427,46.86086555,10,1,44.56783291,173000,1,52.04070573,-28.94736842,0.890909091,0.829561407,13.1713114,0.456177489,0,55.53283213
0,1.000174835,0.998601317,0.999125823,1,1,1.000233114,0.999650329,0.998601317,0.998892709,0.999067545,1.035751117,1.000273909,0.999358937,0.99848476,0.999009266,0.998892709,0.959092472,1.000372982,1,-0.0009,-2.373969968,-33.5483871,0.001125481,0.999766886,25.24785374,-0.000291515,-0.700281371,51.33838292,0.541165349,-0.159,195820.2943,42.14339967,-0.344262295,1.844687947,29.84486644,40,1,46.57784992,103000,0,47.85182366,-36.58536585,0.739130435,0.893747996,-20.28497802,0.767377677,0,36.09276735
0,1.000291681,0.999299965,1.000116673,1,1,1.000618364,1.000291681,0.998891611,0.999299965,1.000175009,1.278372591,1.000612531,1.000291681,0.999241629,0.999883327,0.999358301,1.836723769,1.000606697,0,-0.0007,1.418769481,-69.21443737,0.001371319,1.000189593,14.47222892,-9.45E-05,-0.571431632,47.09198613,1.112352784,-0.038,193527.6163,29.11409981,-0.122807018,1.233150855,59.46559479,60,1,55.54208676,113000,0,42.95972275,-58.69565217,0.909090909,0.676741044,-6.876237638,0.335374111,0,27.62531272
1,1.00023325,0.999883375,1.000116625,1,1,1.000303225,1.000116625,0.999825063,0.999825063,1.000116625,0.883435583,1.000338212,0.999941688,0.99976675,0.999825063,0.999825063,0.134969325,1.000390693,0,-0.0008,-9.173515183,-38.18770227,0.000646334,1.000072891,18.30651826,-0.000107273,-0.546222053,44.30246811,0.626533742,-0.041,195167.0457,27.09801012,-0.2,1.073847409,36.91197691,30,1,50.48577243,80000,0,55.74292037,-71.42857143,0.909090909,1.15300989,-13.61090967,0.487039651,0,25.83460157
1,1.000349406,0.999883531,1.000116469,1,1,1.000908456,1.00040764,0.999883531,1.000349406,1.000116469,0.842003854,1.001019101,1.000524109,1.000174703,1.000349406,1.000349406,0.91522158,1.001123923,0,-0.0016,-32.1886058,-112.4031008,0.000716474,1.000545947,32.52279693,-0.000232121,1.206710867,20.22225597,0.756262042,-0.4,210244.8283,72.27274026,-1,1.215286624,28.20370933,0,1,38.09859846,83000,0,27.76827336,-91.66666667,0.650793651,0.984728433,-57.17092285,0,0,58.33287437
0,1.000290192,0.999477655,0.999535694,1,1,1.000377249,1.000058038,0.999361579,0.999419617,0.999477655,0.833802817,1.000412072,1.000290192,0.999071387,1.000232153,0.999419617,1.360965795,1.000481718,1,-0.0008,-19.85660749,-29.06448683,0.001017072,0.999869414,25.19012422,-0.000152121,0.663267641,49.03176485,0.613078471,-0.076,219717.5932,36.92244464,-0.391304348,1.73700908,31.31764069,70,1,60.24516407,103000,0,47.16549541,-42.85714286,0.831683168,1.358770442,-14.74803769,0.657755271,0,31.69892728
0,1.000057921,0.999884159,1,1,1,1.000405445,1.000057921,0.999652476,1.000057921,0.999884159,6.194029851,1.000474949,1.000115841,1,1.000115841,1.000115841,0.343283582,1.000509702,0,-0.001,20.39144195,-78.29181495,0.000897149,1.000130321,17.99414764,-0.000141212,2.440474148,41.61459429,5.445895522,-0.137,228703.0686,35.14424926,-0.466666667,0.46134521,37.60955493,10,1,48.90420035,10000,0,41.56495419,-64.70588235,0.759259259,1.070914244,-20.2846366,0.220599098,0,36.25717156
0,1,0.999479137,0.999652758,1,1,1.000034724,0.999942126,0.999479137,0.999942126,0.999652758,0.961538462,1.000017362,0.999942126,0.999710631,0.999942126,0.999884253,0.570512821,0.99978008,1,0,34.6835443,-66.66666667,0.00062316,0.999913189,13.12497705,-4.61E-05,-2.023856801,57.13252518,0.569711538,0.038,229019.3506,35.14498868,-0.3,1.481481481,68.75,40,1,61.3767418,80000,0,48.41327559,-25,0.847826087,0.971979479,5.948991954,0.654801288,0,28.92741539
1,1.000347262,0.999652738,0.999710615,1,1,1.000312536,1.000115754,0.999421229,0.999768492,0.999710615,0.516414141,1.00027781,1,0.999479106,0.999536983,0.999710615,0.58543771,1.000266235,0,-0.0003,4.872529888,6.970849177,0.001034805,1.000007235,15.4637061,-9.88E-05,-0.765309247,52.06421808,0.878419613,-0.049,228534.4617,27.9547225,-0.022222222,0.797588389,62.84079374,60,1,58.66830691,123000,0,54.59048257,-35.48387097,1.00862069,1.057767563,-5.586383922,0.427943983,0,30.00025633
0,1.000173481,0.999942173,0.999942173,1,1,1.000092523,1.000115654,0.999884346,0.999942173,0.999942173,1.755639098,1.000133002,0.999942173,0.999884346,0.999942173,0.999942173,0.218045113,1.000190829,1,0.0002,-37.2023019,46.7032967,0.000544963,0.999840976,21.81956568,-1.94E-05,1.031741966,48.98075302,0.707706767,0.081,229994.9876,35.4386266,-0.142857143,1.400619743,24.72949735,0,1,54.40894052,80000,1,51.37782601,-30,0.833333333,1.96943306,-8.327641427,0.825276271,0,33.01520873
0,1.000404507,0.999017625,0.999306559,1,1,1.000213811,0.999768853,0.99803525,0.998902051,0.999306559,1.658517193,1.00013291,1.000057787,0.998670904,0.999884426,0.998844265,0.74219837,1.000109795,1,1.00E-04,-4.77243598,17.24137931,0.00149399,0.999732736,29.22678895,-2.97E-05,-0.841841544,57.81050154,0.68587259,0.01,232547.3485,40.49071276,-0.129032258,1.652744068,58.08803711,60,1,55.01836141,163000,0,51.83141647,-20.93023256,0.993333333,0.752734003,3.476128604,0.739521169,0,40.65101302
0,1,0.999769066,0.999884533,1,1,1.000127013,1.000115467,0.999884533,0.999884533,0.999884533,1.085470085,1.000144333,1,0.999769066,0.999769066,0.999884533,1.564102564,1.000167427,1,-0.0004,-49.43297389,-49.38271605,0.000647162,0.999942267,20.68090603,-6.42E-05,-0.349210086,49.25234659,1.825854701,-0.137,236539.1795,45.79748029,-0.538461538,0.666276575,32.89132554,50,1,66.66666667,53000,0,44.83876214,-44.44444444,0.853658537,1.190465445,-9.996904299,0.732206931,0,37.26772476
0,1.000115714,0.999942143,1.000057857,1,1,1.0001215,1.000057857,0.999942143,1,1.000057857,0.838509317,1.000179357,1.000115714,0.999826429,1,1,2.161490683,1.000248785,1,1.00E-04,0.655693831,74.07407408,0.000651128,0.999963839,21.62619322,1.09E-05,0.624991518,42.82144127,1.934006211,-0.067,231907.2324,22.40227086,0.333333333,0.689415228,31.96977124,0,0,80.06994812,23000,1,50.41504751,-42.85714286,1.023255814,4.992908137,-14.05424816,0.798489683,1,30.28306071
0,1.000288934,0.999768853,0.999884426,1,1,1.00013291,1.000115574,0.999884426,1,0.999942213,0.303030303,1.00013291,1.000115574,0.999595493,0.999595493,1.000057787,0.224517906,1.000167582,1,-1.00E-04,10.22584425,29.7319933,0.000855472,0.9997833,23.64812461,-6.85E-05,0.275687019,57.89386165,0.35915978,-0.015,234079.9918,30.30000439,-0.12,1.417705337,62.22475631,10,1,43.70672294,90000,1,40.24595719,-18.51851852,0.907894737,0.513447581,13.7228592,0.350023976,0,41.70561564
1,1.000116036,0.999825946,0.999825946,1,1,1.000034811,1,0.999767928,0.999825946,0.999825946,1.46529563,1.000052216,1.000174054,0.999651891,0.999709909,0.999825946,1.858611825,1.000029009,1,0.0005,-27.86980782,90.47619048,0.000711073,0.999811441,17.9175061,4.12E-05,0.031742866,58.44551023,2.160347044,0.03,233036.8231,31.79825737,0.172413793,0.667162477,39.23856209,70,1,65.2310426,120000,1,59.19810915,-29.41176471,1.098591549,0.778577579,9.805808045,0.903098174,1,38.71046764
0,1,0.999827665,0.99988511,1,1,1.000017233,1.000057445,0.999712776,0.999942555,0.99988511,1.539325843,1.000017233,1.000172335,0.999827665,0.99988511,1,4.382022472,1.000022978,1,0.0005,23.92079208,65.47619048,0.000604999,0.999913833,25.99748576,6.61E-05,3.095259094,57.6373282,2.127808989,-0.021,261430.5959,18.07458735,-0.333333333,1.084268427,54.6956747,80,1,55.23707622,70000,1,54.71228512,-23.07692308,1.085106383,1.672747456,11.7336955,0.884954335,0,24.87408947
0,1.000057316,0.999426836,0.999770734,1,1,1.000051585,0.999885367,0.999140253,0.99919757,0.999828051,0.857548509,1.000097438,0.999312203,0.998796355,0.999082937,0.99919757,0.904401325,1.000183413,1,0.0006,2.686755494,45.25547445,0.001148865,0.999570127,19.21288263,-5.52E-05,0.02824778,53.29552583,1.063121155,-0.008,269630.7269,24.97962631,0,0.865987795,27.41951536,40,1,59.0172718,123000,1,43.67363833,-38.23529412,0.92248062,1.537731189,-3.264753109,1,0,23.62757649
0,1.000057185,0.999885629,0.999885629,1,1,1.000022874,1.000057185,0.999828444,0.999885629,0.999942815,0.703947368,1.000022874,1.000057185,0.999771259,0.999771259,0.999885629,1.677631579,1.00004003,1,0.0002,5.862646566,152.3809524,0.000530216,0.99992137,18.92900247,-7.88E-06,-0.045791353,54.43402623,1.145559211,0.039,291190.6335,14.08038972,0.2,0.983967456,41,100,1,84.53509667,33000,0,53.23541652,-20,1.0625,1.443476465,2.585202651,1,0,19.06432458
0,1.000801833,0.999484536,1.000286369,1,1,1.000538373,1.00045819,1.000229095,1.000286369,1.000286369,0.194489465,1.000498282,1.000572738,1.000171821,1.000286369,1.000229095,0.351701783,1.000504009,0,-0.0009,-32.76416179,-189.5424837,0.000639428,1.000329324,23.79614147,-8.79E-05,0.714287678,31.78476027,0.224743382,-0.144,276526.9252,31.9547135,-0.52,2.293269231,47.89958592,100,1,40.14528328,103000,0,45.50837575,-60.86956522,0.678571429,0.963244836,-27.14965895,0,0,31.10674858
0,1.000343367,0.999542177,0.999828316,1,1,1.000635229,1.000114456,0.999771088,0.999885544,0.999828316,0.251264755,1.000772576,0.999942772,0.999542177,0.999599405,0.999885544,0.157017051,1.000858418,0,-0.0025,-17.50150121,-31.87042842,0.001096623,0.999849777,26.95945203,-0.000240606,0.046581778,47.41484853,0.547311224,-0.256,281694.2201,41.98903624,-0.655172414,0.857697136,48.01714802,20,1,49.3541947,143000,0,55.93034583,-55.81395349,0.788321168,0.967899269,-10.3353105,0.268388774,0,42.94215448
1,1.000057019,0.999771924,0.999828943,1,1,1.000199567,1.000057019,0.999828943,0.999942981,0.999828943,0.258666667,1.000262288,1.000114038,0.999942981,1,0.999942981,0.114666667,1.00033071,1,-0.0007,-4.361277445,-49.47916667,0.000797759,0.999921599,36.97977088,-3.82E-05,-1.011869844,55.10625602,0.668,-0.085,301547.1559,17.89229306,-0.466666667,0.685296075,47.61837328,0,0,48.3553803,30000,0,39.15784342,-60,0.916666667,0.841717635,6.585462697,0.287630039,0,33.67465667
0,1,0.999943033,0.999943033,1,1,1.000136721,1.000056967,0.999886066,0.999943033,1,1.20212766,1.000165205,1,0.999715165,0.999715165,0.999943033,1.526595745,1.000199385,1,-1.00E-04,27.92228892,-3.875968993,0.000644202,0.999957275,12.58272051,-2.18E-05,-0.595207543,49.35038611,4.31981383,-0.203,303452.6937,15.47953594,-0.142857143,0.287722539,45.92141192,20,1,64.4295268,13000,1,47.19759144,-36.36363636,0.918367347,1.654952285,-2.879510433,0.655321256,0,18.57843279
0,1,0.999773191,0.999943298,1,1,1.000181447,1,0.999829893,1,0.999886596,0.838709677,1.000204128,1.000113404,0.999943298,1.000113404,1,1.405529954,1.000232479,0,1.00E-04,-2.169347632,-103.6745407,0.000502774,1.000085053,23.60641214,-2.42E-05,0.922622792,45.55779585,1.718894009,0.072,321507.544,34.35916196,-0.2,0.629133155,30.80574981,50,1,45.64112699,53000,0,44.04271629,-66.66666667,0.882352941,1.377334684,-13.42178949,0.321570525,0,31.90615734
1,1.000171811,0.999312754,0.999541836,1,1,1.000372258,1.000400893,0.999541836,1.000400893,0.999541836,0.777952756,1.00034935,1.000687246,1.000400893,1.000629975,1.000400893,0.345275591,0.999793826,0,0.0007,0.355520354,-58.48724714,0.000857961,1.000186129,32.16192056,6.00E-05,0.138889854,50.80084373,0.649114173,-0.012,253364.3617,55.86438988,0.05,1.09032095,60.09809562,70,1,56.14993914,130000,0,40.1309826,-57.14285714,0.967741935,0.741426184,0.832581752,0.320605878,0,42.87485875
0,1.00011396,0.99982906,0.99982906,1,1,1.000353276,1.00017094,0.99977208,1,0.99977208,1.119083969,1.000421652,1.00045584,0.99982906,1.00045584,1,0.757251908,1.000478632,0,-0.0004,-23.56484665,-112.1593291,0.000633649,1.000149573,25.03704829,-7.39E-05,0.433334966,40.98652003,0.504580153,-0.245,266747.5233,54.93459871,-0.714285714,1.900151286,35.31691919,0,1,63.56301985,90000,0,51.07564466,-66.66666667,0.843137255,1.198938694,-25.85404033,0.463246029,0,42.02927658
0,1.0002856,0.99988576,0.99988576,1,1,1.000211344,1.00005712,0.9997144,0.99977152,0.99994288,0.963800905,1.000234192,0.99982864,0.99965728,0.99982864,0.99977152,1.429864253,1.000274176,0,-0.0003,-0.302492193,2.873563218,0.000608673,1,27.30344353,-6.79E-05,-0.608472374,50.1102827,1.319570136,-0.154,257091.1237,32.42398769,2.22E-13,0.857265324,33.29756844,0,1,62.81742609,163000,0,49.80387604,-53.84615385,0.865384615,0.699333458,-5.858812483,0.449139139,0,49.64421313
0,1.000057107,0.999771572,0.999885786,1,1,1.000011421,0.999942893,0.999714465,0.999942893,0.999885786,0.77992278,1.000011421,1.000057107,0.999714465,0.999771572,0.999942893,0.328185328,1,1,0.0002,7.451572327,66.34304207,0.000557692,0.999850094,21.25926787,-5.45E-06,0.161561327,57.15979836,0.639478764,-0.019,256965.147,29.56352495,0.076923077,1.098867925,55.25394975,10,1,71.73343645,23000,1,55.81461343,-11.11111111,1,1.258648035,9.536183365,0.860643405,1,30.99375632
0,1.000456491,0.999942939,1,1,1,1.00025107,1.000057061,0.999885877,1,0.999942939,0.335078534,1.000262482,1.000057061,0.999828816,1,1,0.123036649,0.999977175,0,-0.0007,-37.02493343,2.544529261,0.000541532,1.000064194,42.3605068,-7.39E-05,-3.273865369,56.27896386,0.375490838,0.124,257076.9172,35.61627763,0.238095238,1.294408134,51.07520562,20,1,52.83208336,83000,0,35.68568102,-72.72727273,0.897435897,0.364772774,11.44744725,0.104131038,0,42.93274218
0,1.000344907,0.999885031,1.000172453,1,1,1.000954242,1.000459876,0.999942516,1.000287422,1.000172453,1.650579151,1.000971488,1.000574845,1,1.000287422,1.000229938,1.387065637,1.000971488,0,-0.0014,-3.088452774,-85.71428571,0.000939313,1.000474247,27.74737654,-0.000237576,1.696429666,41.63276303,1.718508687,-0.079,206446.0177,25.51156662,0.25,0.78316834,46.65589813,20,0,53.92508119,130000,0,39.1770167,-89.65517241,0.952380952,0.696621962,-12.80615794,0,0,35.72220829
0,1,0.999712842,0.999885137,1,1,1.000166552,1.000114863,0.999885137,1.000057432,0.999885137,0.470967742,1.000166552,1.000114863,0.999942568,1.000114863,1,0.187096774,1.000160809,0,-0.0002,-5.564618452,-118.8118812,0.00063054,1.000035895,11.44056437,-2.85E-05,1.023815594,48.90550043,1.483064516,0.133,208252.8156,29.25409341,-0.230769231,0.372666304,55.28138317,40,1,57.41553415,23000,0,51.58821769,-50,0.945945946,1.059487475,-4.538978365,0.432057033,1,28.63077078
0,1.000057432,0.999827705,1,1,1,1.000132093,1.000057432,0.999942568,1.000057432,0.999942568,0.123529412,1.000160809,1.000114863,0.999942568,1.000057432,1.000114863,0.329411765,1.000155065,0,-0.0003,28.90481064,-70.5882353,0.000464724,1.000021537,17.85077969,-2.85E-05,0.912709229,48.49961875,0.359191176,-0.2,208663.6165,40.6492123,-0.833333333,1.348345275,53.38888889,0,1,72.33083338,80000,0,45.04053826,-50,0.882352941,0.846184379,-3.779060576,0.567825381,0,33.8367229
1,1.000057451,0.999942549,0.999942549,1,1,1.000097667,1,0.999885097,0.999885097,1,1.333333333,1.000091922,0.999942549,0.999770194,0.999827646,0.999942549,4.222222222,1.000114903,1,-0.0004,3.808372001,15.66951567,0.000573776,0.999935367,13.05896524,-2.67E-05,0.130947673,47.93809767,10.04861111,0.125,223233.5987,18.08258532,0.294117647,0.217461414,36.08986928,20,1,57.89885314,20000,0,44.93269792,-55.55555556,0.972972973,1.979005867,-6.927465733,0.693620069,0,27.00438773
1,1.000803121,0.997533272,0.998336393,1,1,1.000252409,0.999196879,0.998164296,0.999139514,0.99850849,0.160079708,1.000137678,1.000114732,0.998279027,0.999541074,0.999139514,0.465709067,1.000154888,1,0.0006,12.70877689,-39.0328152,0.00175376,0.999655805,31.17098363,-0.000113939,-1.721617963,58.3238523,0.276496596,0.055,229439.9174,41.18205473,0.333333333,1.959986487,49.51339764,40,1,47.84051271,150000,0,35.15264004,-39.43661972,0.83248731,0.603520713,1.952542354,0.467195372,0,39.54786143
0,1.000400618,0.999885538,1.000228925,1,1,1.000400618,1.000572312,1.000114462,1.000171693,1.000228925,0.767676768,1.000412064,1.00051508,1.000114462,1.000286156,1.000228925,0.911421911,1.000412064,0,-0.0005,-45.64577382,-200,0.0005962,1.000228925,31.18621584,-3.58E-05,0.269844243,36.39085758,0.422591298,-0.124,247939.1458,20.17257895,-0.333333333,2.113230675,42.84126984,90,1,56.68132394,93000,0,48.95982789,-83.33333333,0.833333333,1.092399158,-16.60251081,0,0,25.4012594
0,1.000114416,0.999885584,0.999885584,1,1,1.000102975,1.000114416,0.999542334,0.999599542,0.999942792,1.033722438,1.000102975,1.000457666,0.999542334,0.999771167,0.999542334,2.643320363,1.000085812,1,0.0003,-14.42170473,135.2459016,0.000802594,0.999764016,25.69297862,1.27E-05,0.211036885,57.78985325,1.739623865,0.021,248650.721,38.60311277,0.12,0.896178938,38.85087719,80,1,69.73074965,130000,0,55.89589732,-42.10526316,1.033707865,1.704235951,8.553162719,0.828820082,1,30.50733077
1,1,0.999885446,1,1,1,1.000045822,1,0.999828169,1,0.999942723,0.536912752,1.000091643,0.999942723,0.999885446,0.999885446,0.999942723,0.127516779,1.000131737,1,1.00E-04,-26.69045731,31.30755064,0.000526062,0.999878286,11.59470313,-1.21E-06,0.853168872,54.20647428,2.115771812,-0.415,238179.5268,28.03504572,-0.833333333,0.262225747,31.68619198,0,1,66.66666667,23000,1,42.22051893,-14.28571429,0.878787879,1.295368857,3.258763527,0.894020383,0,31.03984354
0,1.000514492,0.999314011,0.999314011,1,1,1.000388727,1.000057166,0.999256846,1,0.999256846,0.472076372,1.000394443,1.000171497,0.999885669,0.999942834,1,0.201431981,0.999674155,1,0,-18.76706676,-42.8802589,0.001084789,0.999992854,53.72242125,-0.000102424,1.559525995,56.78674642,0.406205251,-0.055,242029.2055,52.11490687,0.179487179,1.37328633,54.49123537,40,0,61.00249995,143000,0,67.25027202,-51.85185185,0.9,0.433480496,8.082756438,0.264503784,0,61.41861386
0,1.000283607,0.999886557,1.000170164,1,1,1.000391378,1.000170164,0.999886557,0.999943279,1.000113443,0.546470588,1.000476461,1.000170164,0.999829836,1,0.999886557,0.583529412,1.000652297,0,-0.0009,4.676623299,-33.59683795,0.000855854,1.000056721,22.92663276,-0.000112727,-1.72621051,40.56379541,0.818676471,-0.157,260178.0234,39.91040939,-0.565217391,0.867253458,23.79240409,0,1,54.33501301,143000,0,48.70801846,-57.14285714,0.916666667,1.301543754,-20.76696536,0.70648182,0,40.93026501
0,1.000056699,0.999206214,0.999206214,1,1,1.000198446,0.999319612,0.998695923,0.99886602,0.999206214,0.809358082,1.000158757,1.000170097,0.997902138,1.000170097,0.998922719,5.485692189,1.000170097,1,0.0003,7.829755701,-20.85470085,0.001101842,0.999922039,27.43342832,-0.000113939,6.101176204,53.64438939,1.330964811,-0.313,258990.354,43.16243682,-0.076923077,1.82700805,65.16469904,40,1,40.18230394,120000,0,55.37259367,-24.48979592,0.931034483,0.8151985,-5.603875279,0.642582838,0,42.10319322
1,1.000056638,0.999603534,0.999943362,1,1,1.000158586,1.000056638,0.999943362,1.000056638,1,0.109848485,1.000181242,1.000113276,0.999886724,1.000056638,1.000113276,0.179292929,1.000011328,0,0,45.70864847,-174.1573034,0.000708646,1.000063718,15.91119908,-1.76E-05,0.261913819,58.0923011,0.239977904,-0.301,244568.7263,23.76130069,-0.368421053,1.790639044,36.75990189,50,1,40.21502925,80000,0,54.22547966,-46.15384615,0.676470588,0.636895309,18.72823882,0,0,27.94113199
0,1,0.999774037,0.999830528,1,1,1.000107333,1,0.999717546,1,0.999830528,1.056338028,1.000141227,1,0.999887018,0.999943509,1,0.236619718,1.000163823,1,0.0003,17.68089765,-47.15447155,0.000607826,0.999992939,28.8121292,-1.15E-05,-1.865106691,51.39296254,0.76584507,-0.192,260416.6614,22.71654082,-0.125,0.998007663,39.63600289,40,1,55.66171328,30000,0,49.49942673,-54.54545455,0.921052632,1.147691154,-2.393684596,0.458608352,0,25.9363247
0,1.000113065,0.999773871,0.999773871,1,1,1.000039573,0.999773871,0.999604274,0.999660806,0.999773871,1.187279152,1.000062186,0.999886935,0.999604274,0.999830403,0.999660806,1.201413428,1.000107411,1,-1.00E-04,31.81044584,28.1124498,0.000561689,0.999872802,22.67944495,-5.82E-05,-0.386911823,55.75806058,1.094964664,-0.184,241703.6888,48.10707508,-0.391304348,1.031598763,49.6550024,0,1,71.25011746,53000,0,55.62669388,-20,0.85106383,0.61293605,1.852244908,0.572180046,0,52.4622804
0,1.000113077,1,1,1,1,1.000310963,1.000282694,0.999886923,1.000282694,0.999943461,1.533333333,1.000322271,1.000395771,1.000169616,1.000169616,1.000282694,0.891666667,0.999994346,0,-0.0002,35.86629714,-117.1171171,0.000742552,1.000155481,36.19011218,-2.85E-05,0.496035226,50.31693663,3.54375,0.116,242926.002,34.54577073,0.238095238,0.322163433,56.38423862,10,1,71.73343645,20000,0,47.97353473,-77.77777778,0.891304348,0.773105202,3.151969794,0.09733837,0,37.02504801
0,1.000168416,0.999831584,0.999887722,1,1,1.000095436,0.999887722,0.99955089,0.999775445,0.999831584,0.954070981,1.000117891,0.999887722,0.999775445,0.999831584,0.999831584,0.14822547,1.000157189,1,-1.00E-04,24.170385,14.90514905,0.000592646,0.999964913,16.47112036,-4.36E-05,-0.734137327,50.39441776,0.509655532,-0.1,289110.1158,23.64328888,-0.176470588,1.374978665,29.44765039,0,1,55.66171328,43000,0,43.77041259,-27.27272727,0.897435897,1.176528007,-9.002321182,0.71667871,0,22.17242144
0,1.000112196,0.999663413,0.999663413,1,1,1.000078537,0.999831706,0.999326826,0.999326826,0.999719511,1.317684887,1.000106586,0.999551217,0.999046337,0.99921463,0.999326826,0.85755627,1.000224391,1,-0.0004,1.975988929,22.36198463,0.000919729,0.999733535,21.18554792,-0.000118182,-0.228938764,57.50598857,1.016599678,-0.116,297687.3441,29.41662989,-0.224489796,1.041131275,47.07168517,40,1,50.56861454,163000,1,64.32985304,-27.5862069,0.966292135,0.965268224,4.308930814,0.659623938,0,33.87322591
0,1.000056186,0.999381953,0.999550511,1,1,1.000112372,1.000056186,0.999494325,1,0.999494325,1.983760684,1.000101135,1.000449489,0.999887628,1.000337117,0.999943814,0.601709402,0.99979773,1,0,-27.92200758,-57.29166667,0.000674488,0.999908698,17.26594922,-2.30E-05,0.013738192,53.4484375,0.591773504,-0.217,309164.3202,28.27859373,0.03030303,2.019618463,59.5718862,80,1,52.83208336,100000,0,40.48557347,-42.10526316,0.813559322,0.718469375,0.221024555,0.499681969,0,27.09992332
0,1.000224972,0.999887514,1.000168729,1,1,1.000264342,1.000449944,1,1.000112486,1.000168729,1.177387914,1.000269966,1.00056243,0.999943757,1.000281215,1.000056243,1.116959064,1.000264342,0,-0.0002,-21.82117054,-63.49206349,0.000633232,1.000077334,39.61808305,-1.58E-05,-0.130947143,43.77415823,0.568226121,-0.048,304714.2777,46.35629544,0.230769231,1.932532876,35.32407407,80,1,60.24516407,90000,0,38.82183727,-83.33333333,0.936170213,0.813512351,-7.228726933,0.049109308,0,56.94404841
1,1.000112733,0.999098134,0.999492701,1,1,1.000343836,0.9996618,0.999267234,0.999323601,0.999492701,1.310442909,1.00037202,1.0001691,0.999267234,1,0.999323601,0.772043885,1.000467843,0,-0.0005,7.448499395,-75.65284178,0.000836589,1.000063412,22.86384459,-0.000153939,-7.261958275,46.20938226,0.530069078,-0.275,305174.1889,41.68675922,-0.222222222,1.938418296,37.54276896,60,1,51.62977487,100000,0,30.84466839,-40.74074074,0.765432099,0.790691463,-21.78487774,0.673558209,0,36.82999886
0,1.000225289,0.999267812,0.999324134,1,1,1.000056322,0.999436778,0.998986201,0.999042523,0.999324134,0.56718529,1.00010138,0.999662067,0.999042523,0.999436778,0.999042523,0.894860915,1.000214024,1,-0.0005,-29.42442699,6.547619047,0.000812584,0.999584624,25.2173379,-0.000208485,-0.343539003,55.33574166,0.726485149,-0.177,313441.3206,50.28543051,-0.244444444,1.129661177,26.84985305,0,1,51.67323609,120000,0,44.50728885,-35.71428571,0.738636364,1.025287261,-9.380406555,0.690873165,0,42.67257465
